Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCJ19,OUT035,2764.86
FDT35,OUT018,2697.9136
FDI48,OUT046,1690.2816
DRC24,OUT019,1194.1166
NCZ05,OUT017,2323.1772
FDJ57,OUT049,2269.4321
FDX11,OUT017,2314.0068
FDE09,OUT035,2391.9836
NCK06,OUT049,2995.9175
DRE37,OUT017,1487.0035
FDV56,OUT046,1773.0242
FDY43,OUT017,2984.4385
FDV35,OUT013,4576.3237
FDF05,OUT019,3207.3574
FDA36,OUT035,2911.8074
FDS13,OUT027,3080.9893
FDU47,OUT013,1470.4443
FDI36,OUT010,1446.0472
FDH48,OUT046,1365.3569
FDZ14,OUT013,1542.9014
FDS46,OUT013,1354.4451
FDE21,OUT017,1626.7495
FDA26,OUT049,1498.4279
FDV12,OUT046,784.50604
FDL46,OUT019,979.8406
FDN57,OUT013,663.9794
NCJ18,OUT017,778.6962
FDO36,OUT045,915.76166
FDX55,OUT018,2067.9912
FDT25,OUT019,737.639
FDD16,OUT049,3682.5603
NCX18,OUT013,5351.9614
NCG55,OUT018,405.352
NCV18,OUT049,638.02264
NCS18,OUT035,799.6835
FDC37,OUT045,761.25696
FDE47,OUT046,682.5933
DRG49,OUT019,422.71912
FDC39,OUT049,1800.8639
FDH24,OUT019,539.71423
FDV39,OUT027,1564.6711
NCL17,OUT045,2891.8416
NCY53,OUT035,1402.1959
FDH52,OUT013,216.1128
NCD19,OUT018,1718.5239
FDI44,OUT046,1528.6536
DRD49,OUT027,4458.9277
FDN08,OUT035,4024.2754
FDO20,OUT027,4064.788
FDY02,OUT046,4196.5366
FDX23,OUT045,5884.82
FDX01,OUT017,4259.7676
FDH20,OUT027,1946.3926
NCX41,OUT017,1630.5466
FDD21,OUT027,3124.509
DRH11,OUT019,3067.4663
DRE60,OUT018,3241.015
FDB10,OUT013,3074.333
FDH38,OUT013,2897.0151
NCL07,OUT018,3020.7603
FDD48,OUT046,2800.4817
NCT54,OUT027,3076.9082
FDF32,OUT027,3365.9119
DRH51,OUT045,1986.5127
DRG03,OUT035,1930.7849
NCY42,OUT019,352.2509
FDH32,OUT017,416.07333
NCJ06,OUT027,1834.9847
FDH47,OUT027,518.29517
FDZ08,OUT018,621.309
FDK16,OUT017,2336.893
DRG01,OUT018,2492.4219
NCM53,OUT027,2530.7832
NCB07,OUT035,2403.2478
NCZ06,OUT035,3866.4084
FDU48,OUT049,2634.651
NCB55,OUT027,360.42587
FDP15,OUT013,4298.091
FDF17,OUT046,2740.4556
NCN06,OUT049,2982.172
DRM48,OUT018,463.3163
FDH10,OUT046,1625.1921
FDC60,OUT018,1489.905
FDE35,OUT018,1702.3898
DRI23,OUT013,1644.1761
NCR38,OUT013,1792.4672
FDP04,OUT035,1333.832
NCW17,OUT045,1341.444
FDX34,OUT017,1294.6305
NCK53,OUT045,226.3122
NCO54,OUT010,318.99243
NCH55,OUT046,1444.5939
FDT44,OUT027,2537.4219
DRG49,OUT046,2464.067
FDX46,OUT010,362.23752
DRG36,OUT049,2720.583
FDU37,OUT049,2496.259
FDK10,OUT049,2984.534
DRF37,OUT027,2844.074
FDC44,OUT035,2883.5479
FDP15,OUT046,2829.7297
FDZ27,OUT027,3718.5784
FDY22,OUT019,2230.1768
DRG51,OUT035,2329.0469
FDN58,OUT045,2404.1533
FDW01,OUT049,2227.7632
FDX24,OUT018,350.16534
FDO51,OUT017,2904.0261
FDJ52,OUT027,2727.6387
NCY06,OUT010,2540.5957
FDE20,OUT018,4158.856
FDT23,OUT010,3670.5107
FDQ51,OUT046,1104.7687
FDE35,OUT046,3554.8977
FDB46,OUT013,3778.1455
NCG19,OUT035,2590.3967
NCL06,OUT018,4042.808
FDT36,OUT019,2510.7537
FDC56,OUT049,2923.9717
FDJ26,OUT049,263.6159
FDZ59,OUT017,2493.0312
FDV11,OUT027,4226.429
FDR13,OUT010,2662.106
FDI15,OUT018,2871.5056
FDF47,OUT018,2766.3115
NCB54,OUT019,2583.9338
NCK19,OUT027,2603.485
FDX16,OUT017,2727.0264
FDL50,OUT045,2656.4146
NCE31,OUT035,2935.9692
DRJ01,OUT049,2781.537
FDE22,OUT013,2853.488
FDY20,OUT019,4417.7334
NCO14,OUT045,2861.3464
NCR50,OUT017,813.8384
DRM47,OUT017,1021.9428
FDO27,OUT010,787.9252
FDJ20,OUT027,768.7074
NCX17,OUT013,810.24506
FDG59,OUT049,2073.008
FDD52,OUT045,711.3936
FDO48,OUT017,4454.7397
FDC59,OUT019,481.78094
FDS15,OUT018,5949.274
FDB47,OUT035,4059.6726
FDV14,OUT019,4400.4272
FDB27,OUT013,1324.166
FDA35,OUT035,3915.8965
FDN51,OUT018,3780.3735
FDO39,OUT019,3704.3474
FDB28,OUT049,3738.2722
DRJ25,OUT046,3473.2554
FDH46,OUT027,3600.2075
FDI10,OUT045,1858.3975
FDU21,OUT018,1860.8314
FDD09,OUT049,1713.6847
FDD10,OUT046,3283.7178
FDN31,OUT010,1469.9613
FDA46,OUT018,1524.5715
FDM56,OUT046,1664.4279
FDF11,OUT010,215.16972
FDS32,OUT018,1389.9167
NCM06,OUT013,1787.0728
FDZ26,OUT045,4428.9834
FDO01,OUT013,1311.3768
FDJ46,OUT049,4202.953
FDG26,OUT019,4387.09
FDZ38,OUT035,2594.0825
NCO55,OUT013,262.82275
FDT60,OUT035,2747.2124
FDW37,OUT049,2791.6284
NCK42,OUT018,2473.5405
FDA45,OUT046,2903.9739
FDW55,OUT018,2839.247
FDY44,OUT017,3264.7883
FDQ31,OUT017,3048.5679
FDM09,OUT049,3105.903
FDH12,OUT018,3123.587
NCQ43,OUT035,553.9146
FDT33,OUT035,3164.321
NCT41,OUT018,3705.1624
DRJ25,OUT010,3814.572
NCQ41,OUT046,871.64325
NCN17,OUT049,3603.269
DRO35,OUT027,3924.7747
FDU27,OUT018,2493.3257
FDY43,OUT027,2161.2095
FDG46,OUT035,2229.7283
DRL49,OUT018,2428.4165
NCB55,OUT049,2384.0105
FDK28,OUT049,354.36386
FDO49,OUT045,962.33325
FDT03,OUT013,3804.399
FDW33,OUT027,3880.013
FDR02,OUT035,5452.435
FDF50,OUT013,3637.501
FDA40,OUT018,3723.8994
NCT53,OUT018,2352.7922
FDY60,OUT035,2431.6726
FDP44,OUT027,2383.9028
NCQ50,OUT045,2290.809
NCC30,OUT017,2536.852
FDQ60,OUT018,267.1218
FDG41,OUT046,2160.6567
FDQ03,OUT046,265.09744
FDM03,OUT045,2604.5596
FDZ51,OUT018,2218.25
DRF51,OUT035,2459.1013
FDF39,OUT017,2454.9678
FDW52,OUT035,2385.2566
FDY22,OUT049,243.85573
FDG14,OUT013,1845.5824
FDA57,OUT017,3127.701
FDL45,OUT019,1702.7004
FDX28,OUT046,1601.1119
NCQ54,OUT013,1720.2753
FDH40,OUT045,2695.9895
FDU52,OUT035,1177.2968
FDT60,OUT010,1560.3505
FDK08,OUT045,1413.2164
FDN04,OUT049,1358.7322
FDE50,OUT013,1300.0864
FDI16,OUT049,217.72359
FDM50,OUT049,1594.2677
NCV30,OUT049,1371.2207
FDT44,OUT013,1479.919
FDY60,OUT013,2825.3074
FDT56,OUT017,3216.3745
FDV58,OUT018,1940.9025
FDU04,OUT013,1944.3485
NCN05,OUT027,1717.2843
FDI53,OUT018,1847.018
FDD34,OUT046,3312.1782
FDW47,OUT027,2041.1425
FDT51,OUT027,2044.0558
FDO27,OUT013,1871.9391
NCQ18,OUT018,2056.4539
NCW05,OUT013,3417.2136
FDI15,OUT010,1745.8558
NCH43,OUT010,1805.0967
FDT40,OUT049,2228.8538
NCG19,OUT017,2133.67
NCM30,OUT035,3070.482
FDB38,OUT017,3413.7666
FDB22,OUT046,3140.84
FDC58,OUT046,3253.9294
NCI29,OUT013,4750.3164
FDA23,OUT010,3216.113
DRG48,OUT013,583.2054
FDV21,OUT013,1323.267
NCG18,OUT019,2616.5767
FDG40,OUT045,311.8154
FDU24,OUT018,1248.6625
FDA22,OUT049,1073.7534
FDY35,OUT046,1210.8573
FDJ15,OUT045,701.15533
NCW18,OUT018,1860.844
FDK56,OUT018,485.20865
FDF44,OUT046,498.0423
FDP51,OUT049,2597.7346
FDU22,OUT027,2658.769
FDM28,OUT017,2785.8945
NCL42,OUT046,4053.618
FDJ15,OUT019,1247.014
FDI32,OUT018,2765.0623
DRL11,OUT046,323.01236
DRO59,OUT018,1190.1282
FDA07,OUT019,1409.6534
NCO53,OUT013,1102.2773
FDO21,OUT045,1531.6321
FDW39,OUT045,4280.2188
NCV17,OUT013,4171.671
FDE22,OUT046,455.91345
NCB06,OUT018,4160.834
DRF48,OUT017,4136.4473
FDB05,OUT013,4050.9343
FDP28,OUT027,4123.357
FDP23,OUT046,4204.1235
NCS41,OUT018,623.59625
FDS40,OUT018,782.7019
FDA16,OUT017,545.6174
FDN20,OUT035,577.37067
FDF04,OUT027,539.6808
DRG36,OUT018,3055.9717
FDW16,OUT018,3046.9395
FDU09,OUT017,4599.03
FDW01,OUT046,3096.3882
FDB15,OUT045,3230.097
NCJ17,OUT049,2865.8457
NCT18,OUT018,4305.042
FDG16,OUT018,4333.326
FDP27,OUT017,4445.5938
FDQ44,OUT027,5738.543
FDL50,OUT027,4235.1064
FDW57,OUT027,3371.1055
FDS34,OUT013,5032.2827
NCV30,OUT035,3530.6606
FDD26,OUT018,3408.5466
FDA03,OUT045,3810.8801
FDS27,OUT018,3863.5024
FDM12,OUT013,5194.758
NCV42,OUT027,3640.2605
NCS41,OUT046,3798.5435
FDN56,OUT018,1654.6028
DRK59,OUT046,1534.6663
NCG18,OUT046,1649.4531
NCN26,OUT017,233.90974
FDI60,OUT027,1489.1001
NCI43,OUT049,392.69162
NCL17,OUT049,4214.505
FDQ19,OUT019,1026.912
FDY43,OUT049,4356.647
FDR36,OUT049,3786.3037
FDJ58,OUT049,4258.461
DRY23,OUT045,2593.7358
FDK26,OUT027,2833.3596
DRH03,OUT045,2469.5505
FDC10,OUT010,2921.8035
FDD23,OUT013,301.32083
FDP32,OUT045,903.39703
FDO31,OUT035,920.4557
FDQ57,OUT013,784.666
FDX32,OUT027,998.4297
FDC39,OUT027,3796.171
FDU55,OUT046,388.1104
FDL45,OUT013,3967.5818
DRK37,OUT049,3820.4395
FDK22,OUT013,3733.18
DRG37,OUT027,3700.683
FDK22,OUT017,4072.8945
DRH36,OUT018,741.0054
DRC36,OUT018,560.30206
DRE03,OUT027,1895.1135
FDF34,OUT046,423.4831
FDZ22,OUT046,619.04407
FDC44,OUT010,4550.5234
FDN31,OUT027,4360.6846
FDO03,OUT017,4433.502
FDA01,OUT049,5955.383
NCH42,OUT049,4010.1467
FDF46,OUT018,4124.3086
DRL35,OUT046,2971.7456
FDW46,OUT049,1492.2007
FDB58,OUT046,252.48053
FDD47,OUT018,1488.1912
NCO17,OUT045,1791.6354
FDJ26,OUT017,1596.2115
FDU37,OUT045,1733.7789
